"TUMBOL_ID","TUMBOL_NAME","AMPHUR_ID","AMPHUR_NAME","PROVINCE_ID","PROVINCE_NAME","TOTAL_POPULATION","TESABAN_FLAG","TNAME","MAP_TUMBOL_ID"
"801404","เสาเภา","8014","สิชล","80","นครศรีธรรมราช",6934,0,"เสาเภา","801404"
"801704","บ้านนิคม","8017","บางขัน","80","นครศรีธรรมราช",5674,0,"บ้านนิคม","801704"
"801801","ถ้ำพรรณรา","8018","ถ้ำพรรณรา","80","นครศรีธรรมราช",5917,0,"ถ้ำพรรณรา","801801"
"810304","คลองยาง","8103","เกาะลันตา","81","กระบี่",4409,0,"คลองยาง","810304"
"810551","เทศบาลตำบล แหลมสัก","8105","อ่าวลึก","81","กระบี่",2308,1,"แหลมสัก","810502"
"820106","สองแพรก","8201","เมืองพังงา","82","พังงา",476,0,"สองแพรก","820106"
"820202","เกาะยาวใหญ่","8202","เกาะยาว","82","พังงา",2167,0,"เกาะยาวใหญ่","820202"
"820304","เหล","8203","กะปง","82","พังงา",1748,0,"เหล","820304"
"820451","เทศบาลตำบล กระโสม","8204","ตะกั่วทุ่ง","82","พังงา",817,1,"กระโสม","820402"
"820704","ถ้ำทองหลาง","8207","ทับปุด","82","พังงา",1296,0,"ถ้ำทองหลาง","820704"
"830104","รัษฎา","8301","เมืองภูเก็ต","83","ภูเก็ต",17726,0,"รัษฎา","830104"
"840503","เกาะเต่า","8405","เกาะพะงัน","84","สุราษฎร์ธานี",1499,0,"เกาะเต่า","840503"
"840652","เทศบาลตำบล ตลาดไชยา","8406","ไชยา","84","สุราษฎร์ธานี",2581,1,"ตลาดไชยา","840601"
"840704","คันธุลี","8407","ท่าชนะ","84","สุราษฎร์ธานี",5355,0,"คันธุลี","840704"
"841003","คลองศก","8410","พนม","84","สุราษฎร์ธานี",4651,0,"คลองศก","841003"
"841102","ท่าเคย","8411","ท่าฉาง","84","สุราษฎร์ธานี",4497,0,"ท่าเคย","841102"
"841602","สินปุน","8416","พระแสง","84","สุราษฎร์ธานี",4978,0,"สินปุน","841602"
"841605","สินเจริญ","8416","พระแสง","84","สุราษฎร์ธานี",7288,0,"สินเจริญ","841605"
"841901","ตะกุกใต้","8419","วิภาวดี","84","สุราษฎร์ธานี",4136,0,"ตะกุกใต้","841901"
"850501","นาคา","8505","สุขสำราญ","85","ระนอง",4730,0,"นาคา","850501"
"860104","บางหมาก","8601","เมืองชุมพร","86","ชุมพร",4594,0,"บางหมาก","860104"
"860205","รับร่อ","8602","ท่าแซะ","86","ชุมพร",12374,0,"รับร่อ","860205"
"860251","เทศบาลตำบล ท่าแซะ","8602","ท่าแซะ","86","ชุมพร",1334,1,"ท่าแซะ","860201"
"860307","เขาไชยราช","8603","ปะทิว","86","ชุมพร",3298,0,"เขาไชยราช","860307"
"860601","พะโต๊ะ","8606","พะโต๊ะ","86","ชุมพร",5372,0,"พะโต๊ะ","860601"
"860704","ท่าหิน","8607","สวี","86","ชุมพร",3387,0,"ท่าหิน","860704"
"900204","ดีหลวง","9002","สทิงพระ","90","สงขลา",2447,0,"ดีหลวง","900204"
"900208","ท่าหิน","9002","สทิงพระ","90","สงขลา",2826,0,"ท่าหิน","900208"
"900305","นาหว้า","9003","จะนะ","90","สงขลา",5843,0,"นาหว้า","900305"
"900601","สะบ้าย้อย","9006","สะบ้าย้อย","90","สงขลา",7508,0,"สะบ้าย้อย","900601"
"900608","บาโหย","9006","สะบ้าย้อย","90","สงขลา",4465,0,"บาโหย","900608"
"900701","ระโนด","9007","ระโนด","90","สงขลา",3504,0,"ระโนด","900701"
"900710","วัดสน","9007","ระโนด","90","สงขลา",909,0,"วัดสน","900710"
"901054","เทศบาลตำบล ปริก","9010","สะเดา","90","สงขลา",4395,1,"ปริก","901002"
"901153","เทศบาลเมือง คอหงส์","9011","หาดใหญ่","90","สงขลา",13816,1,"คอหงส์","901104"
"901204","คลองหรัง","9012","นาหม่อม","90","สงขลา",3002,0,"คลองหรัง","901204"
"910401","ท่าแพ","9104","ท่าแพ","91","สตูล",7576,0,"ท่าแพ","910401"
"910602","นาทอน","9106","ทุ่งหว้า","91","สตูล",5087,0,"นาทอน","910602"
"920114","หนองตรุด","9201","เมืองตรัง","92","ตรัง",3577,0,"หนองตรุด","920114"
"920409","สุโสะ","9204","ปะเหลียน","92","ตรัง",5020,0,"สุโสะ","920409"
"920503","กะลาเส","9205","สิเกา","92","ตรัง",4562,0,"กะลาเส","920503"
"920602","หนองช้างแล่น","9206","ห้วยยอด","92","ตรัง",5751,0,"หนองช้างแล่น","920602"
"920605","บางดี","9206","ห้วยยอด","92","ตรัง",5022,0,"บางดี","920605"
"920703","อ่าวตง","9207","วังวิเศษ","92","ตรัง",7084,0,"อ่าวตง","920703"
"930510","ดอนทราย","9305","ควนขนุน","93","พัทลุง",4213,0,"ดอนทราย","930510"
"930802","โคกทราย","9308","ป่าบอน","93","พัทลุง",8030,0,"โคกทราย","930802"
"931101","ชุมพล","9311","ศรีนครินทร์","93","พัทลุง",6285,0,"ชุมพล","931101"
"940107","กะมิยอ","9401","เมืองปัตตานี","94","ปัตตานี",3712,0,"กะมิยอ","940107"
"940151","เทศบาลเมือง ปัตตานี","9401","เมืองปัตตานี","94","ปัตตานี",11242,1,"ปัตตานี",""
"940303","ดอนรัก","9403","หนองจิก","94","ปัตตานี",4178,0,"ดอนรัก","940303"
"940502","ถนน","9405","มายอ","94","ปัตตานี",3368,0,"ถนน","940502"
"940551","เทศบาลตำบล มายอ","9405","มายอ","94","ปัตตานี",3908,1,"มายอ","940501"
"941051","เทศบาลตำบล ยะรัง","9410","ยะรัง","94","ปัตตานี",2776,1,"ยะรัง","941001"
"950104","ลิดล","9501","เมืองยะลา","95","ยะลา",4187,0,"ลิดล","950104"
"950106","ยะลา","9501","เมืองยะลา","95","ยะลา",2315,0,"ยะลา","950106"
"950301","บันนังสตา","9503","บันนังสตา","95","ยะลา",10766,0,"บันนังสตา","950301"
"950401","ธารโต","9504","ธารโต","95","ยะลา",4387,0,"ธารโต","950401"
"950611","บาโงย","9506","รามัน","95","ยะลา",2084,0,"บาโงย","950611"
"960802","กายูคละ","9608","แว้ง","96","นราธิวาส",5437,0,"กายูคละ","960802"
"960903","เกียร์","9609","สุคิริน","96","นราธิวาส",3390,0,"เกียร์","960903"
"760403","นายาง","7604","ชะอำ","76","เพชรบุรี",2352,0,"นายาง","760403"
"770401","กำเนิดนพคุณ","7704","บางสะพาน","77","ประจวบคีรีขันธ์",3967,0,"กำเนิดนพคุณ","770401"
"770804","ศาลาลัย","7708","สามร้อยยอด","77","ประจวบคีรีขันธ์",3809,0,"ศาลาลัย","770804"
"800301","เขาแก้ว","8003","ลานสกา","80","นครศรีธรรมราช",3680,0,"เขาแก้ว","800301"
"800305","ขุนทะเล","8003","ลานสกา","80","นครศรีธรรมราช",7268,0,"ขุนทะเล","800305"
"150504","วังน้ำเย็น","1505","แสวงหา","15","อ่างทอง",5134,0,"วังน้ำเย็น","150504"
"160103","กกโก","1601","เมืองลพบุรี","16","ลพบุรี",4479,0,"กกโก","160103"
"160125","ถนนใหญ่","1601","เมืองลพบุรี","16","ลพบุรี",4808,0,"ถนนใหญ่","160125"
"160153","เทศบาลตำบล ท่าศาลา","1601","เมืองลพบุรี","16","ลพบุรี",6914,1,"ท่าศาลา","160115"
"160301","โคกสำโรง","1603","โคกสำโรง","16","ลพบุรี",7906,0,"โคกสำโรง","160301"
"160351","เทศบาลตำบล โคกสำโรง","1603","โคกสำโรง","16","ลพบุรี",2687,1,"โคกสำโรง","160301"
"160406","บัวชุม","1604","ชัยบาดาล","16","ลพบุรี",6157,0,"บัวชุม","160406"
"160504","บางลี่","1605","ท่าวุ้ง","16","ลพบุรี",4055,0,"บางลี่","160504"
"160605","บ้านชี","1606","บ้านหมี่","16","ลพบุรี",3911,0,"บ้านชี","160605"
"110201","บางบ่อ","1102","บางบ่อ","11","สมุทรปราการ",9829,0,"บางบ่อ","110201"
"110601","บางเสาธง","1106","บางเสาธง","11","สมุทรปราการ",22284,0,"บางเสาธง","110601"
"120152","เทศบาลเมือง บางศรีเมือง","1201","เมืองนนทบุรี","12","นนทบุรี",1812,1,"บางศรีเมือง","120107"
"120302","บางแม่นาง","1203","บางใหญ่","12","นนทบุรี",16634,0,"บางแม่นาง","120302"
"120606","คลองพระอุดม","1206","ปากเกร็ด","12","นนทบุรี",3136,0,"คลองพระอุดม","120606"
"120610","คลองข่อย","1206","ปากเกร็ด","12","นนทบุรี",5545,0,"คลองข่อย","120610"
"120651","เทศบาลนคร ปากเกร็ด","1206","ปากเกร็ด","12","นนทบุรี",4373,1,"",""
"130207","คลองเจ็ด","1302","คลองหลวง","13","ปทุมธานี",4437,0,"คลองเจ็ด","130207"
"130405","หนองสามวัง","1304","หนองเสือ","13","ปทุมธานี",6201,0,"หนองสามวัง","130405"
"130603","บึงคำพร้อย","1306","ลำลูกกา","13","ปทุมธานี",17568,0,"บึงคำพร้อย","130603"
"130655","เทศบาลตำบล ลำลูกกา","1306","ลำลูกกา","13","ปทุมธานี",5826,1,"ลำลูกกา","130604"
"130706","เชียงรากใหญ่","1307","สามโคก","13","ปทุมธานี",4474,0,"เชียงรากใหญ่","130706"
"140107","ปากกราน","1401","พระนครศรีอยุธยา","14","พระนครศรีอยุธยา",5095,0,"ปากกราน","140107"
"140151","เทศบาลนคร พระนครศรีอยุธยา","1401","พระนครศรีอยุธยา","14","พระนครศรีอยุธยา",3897,1,"",""
"140302","ท่าช้าง","1403","นครหลวง","14","พระนครศรีอยุธยา",2997,0,"ท่าช้าง","140302"
"140304","บ้านชุ้ง","1403","นครหลวง","14","พระนครศรีอยุธยา",2517,0,"บ้านชุ้ง","140304"
"140312","พระนอน","1403","นครหลวง","14","พระนครศรีอยุธยา",1347,0,"พระนอน","140312"
"140410","กระแชง","1404","บางไทร","14","พระนครศรีอยุธยา",1274,0,"กระแชง","140410"
"140413","ห่อหมก","1404","บางไทร","14","พระนครศรีอยุธยา",1280,0,"ห่อหมก","140413"
"140416","ไม้ตรา","1404","บางไทร","14","พระนครศรีอยุธยา",3641,0,"ไม้ตรา","140416"
"140515","บางชะนี","1405","บางบาล","14","พระนครศรีอยุธยา",1299,0,"บางชะนี","140515"
"140516","บ้านกุ่ม","1405","บางบาล","14","พระนครศรีอยุธยา",2948,0,"บ้านกุ่ม","140516"
"140607","บ้านหว้า","1406","บางปะอิน","14","พระนครศรีอยุธยา",2329,0,"บ้านหว้า","140607"
"140609","บางประแดง","1406","บางปะอิน","14","พระนครศรีอยุธยา",1562,0,"บางประแดง","140609"
"140705","ทางกลาง","1407","บางปะหัน","14","พระนครศรีอยุธยา",1586,0,"ทางกลาง","140705"
"140905","ดอนหญ้านาง","1409","ภาชี","14","พระนครศรีอยุธยา",1799,0,"ดอนหญ้านาง","140905"
"141007","คลองพระยาบันลือ","1410","ลาดบัวหลวง","14","พระนครศรีอยุธยา",2842,0,"คลองพระยาบันลือ","141007"
"141051","เทศบาลตำบล ลาดบัวหลวง","1410","ลาดบัวหลวง","14","พระนครศรีอยุธยา",1067,1,"ลาดบัวหลวง","141001"
"150106","ตลาดกรวด","1501","เมืองอ่างทอง","15","อ่างทอง",1534,0,"ตลาดกรวด","150106"
"150112","บ้านรี","1501","เมืองอ่างทอง","15","อ่างทอง",1224,0,"บ้านรี","150112"
"180502","เที่ยงแท้","1805","สรรคบุรี","18","ชัยนาท",4330,0,"เที่ยงแท้","180502"
"180601","หันคา","1806","หันคา","18","ชัยนาท",3779,0,"หันคา","180601"
"190106","นาโฉง","1901","เมืองสระบุรี","19","สระบุรี",943,0,"นาโฉง","190106"
"190208","บ้านป่า","1902","แก่งคอย","19","สระบุรี",6530,0,"บ้านป่า","190208"
"190251","เทศบาลเมือง แก่งคอย","1902","แก่งคอย","19","สระบุรี",7674,1,"แก่งคอย","190201"
"190308","โพนทอง","1903","หนองแค","19","สระบุรี",1730,0,"โพนทอง","190308"
"190403","คลองเรือ","1904","วิหารแดง","19","สระบุรี",5354,0,"คลองเรือ","190403"
"190405","หนองสรวง","1904","วิหารแดง","19","สระบุรี",4994,0,"หนองสรวง","190405"
"190504","หนองสีดา","1905","หนองแซง","19","สระบุรี",675,0,"หนองสีดา","190504"
"190608","บ้านครัว","1906","บ้านหมอ","19","สระบุรี",5278,0,"บ้านครัว","190608"
"191012","สวนดอกไม้","1910","เสาไห้","19","สระบุรี",3247,0,"สวนดอกไม้","191012"
"200107","นาป่า","2001","เมืองชลบุรี","20","ชลบุรี",8090,0,"นาป่า","200107"
"200114","บ้านปึก","2001","เมืองชลบุรี","20","ชลบุรี",1367,0,"บ้านปึก","200114"
"200251","เทศบาลเมือง บ้านบึง","2002","บ้านบึง","20","ชลบุรี",7208,1,"บ้านบึง","200201"
"200253","เทศบาลตำบล หัวกุญแจ","2002","บ้านบึง","20","ชลบุรี",2385,1,"หัวกุญแจ",""
"200303","หนองเสือช้าง","2003","หนองใหญ่","20","ชลบุรี",1839,0,"หนองเสือช้าง","200303"
"200453","เทศบาลตำบล บางละมุง","2004","บางละมุง","20","ชลบุรี",5924,1,"บางละมุง","200401"
"200953","เทศบาลตำบล บางเสร่","2009","สัตหีบ","20","ชลบุรี",7245,1,"บางเสร่","200904"
"210309","ทุ่งควายกิน","2103","แกลง","21","ระยอง",9344,0,"ทุ่งควายกิน","210309"
"210501","บ้านค่าย","2105","บ้านค่าย","21","ระยอง",3748,0,"บ้านค่าย","210501"
"210602","ตาสิทธิ์","2106","ปลวกแดง","21","ระยอง",3490,0,"ตาสิทธิ์","210602"
"210702","ห้วยทับมอญ","2107","เขาชะเมา","21","ระยอง",4321,0,"ห้วยทับมอญ","210702"
"220109","แสลง","2201","เมืองจันทบุรี","22","จันทบุรี",3289,0,"แสลง","220109"
"220111","พลับพลา","2201","เมืองจันทบุรี","22","จันทบุรี",6053,0,"พลับพลา","220111"
"220702","ทุ่งขนาน","2207","สอยดาว","22","จันทบุรี",4061,0,"ทุ่งขนาน","220702"
"220901","นายายอาม","2209","นายายอาม","22","จันทบุรี",3707,0,"นายายอาม","220901"
"220902","วังโตนด","2209","นายายอาม","22","จันทบุรี",2290,0,"วังโตนด","220902"
"221003","ตะเคียนทอง","2210","เขาคิชฌกูฏ","22","จันทบุรี",3412,0,"ตะเคียนทอง","221003"
"230305","สะตอ","2303","เขาสมิง","23","ตราด",3435,0,"สะตอ","230305"
"240551","เทศบาลตำบล บ้านโพธิ์","2405","บ้านโพธิ์","24","ฉะเชิงเทรา",1542,1,"บ้านโพธิ์","240501"
"240701","บางคา","2407","ราชสาส์น","24","ฉะเชิงเทรา",1344,0,"บางคา","240701"
"240803","ทุ่งพระยา","2408","สนามชัยเขต","24","ฉะเชิงเทรา",10889,0,"ทุ่งพระยา","240803"
"240903","หัวสำโรง","2409","แปลงยาว","24","ฉะเชิงเทรา",2508,0,"หัวสำโรง","240903"
"240904","หนองไม้แก่น","2409","แปลงยาว","24","ฉะเชิงเทรา",2247,0,"หนองไม้แก่น","240904"
"250102","รอบเมือง","2501","เมืองปราจีนบุรี","25","ปราจีนบุรี",3951,0,"รอบเมือง","250102"
"250807","หนองโพรง","2508","ศรีมหาโพธิ","25","ปราจีนบุรี",7112,0,"หนองโพรง","250807"
"260411","คลองใหญ่","2604","องครักษ์","26","นครนายก",3579,0,"คลองใหญ่","260411"
"270306","ทัพราช","2703","ตาพระยา","27","สระแก้ว",7214,0,"ทัพราช","270306"
"270403","ตาหลังใน","2704","วังน้ำเย็น","27","สระแก้ว",9242,0,"ตาหลังใน","270403"
"270501","วัฒนานคร","2705","วัฒนานคร","27","สระแก้ว",8035,0,"วัฒนานคร","270501"
"270603","หันทราย","2706","อรัญประเทศ","27","สระแก้ว",4873,0,"หันทราย","270603"
"300111","หัวทะเล","3001","เมืองนครราชสีมา","30","นครราชสีมา",12590,0,"หัวทะเล","300111"
"300209","ลำเพียก","3002","ครบุรี","30","นครราชสีมา",5302,0,"ลำเพียก","300209"
"300252","เทศบาลตำบล แชะ","3002","ครบุรี","30","นครราชสีมา",3439,1,"แชะ","300201"
"160609","หนองทรายขาว","1606","บ้านหมี่","16","ลพบุรี",1699,0,"หนองทรายขาว","160609"
"160704","หนองผักแว่น","1607","ท่าหลวง","16","ลพบุรี",3362,0,"หนองผักแว่น","160704"
"160802","มหาโพธิ","1608","สระโบสถ์","16","ลพบุรี",2998,0,"มหาโพธิ","160802"
"160905","โคกแสมสาร","1609","โคกเจริญ","16","ลพบุรี",2366,0,"โคกแสมสาร","160905"
"161005","เขารวก","1610","ลำสนธิ","16","ลพบุรี",1900,0,"เขารวก","161005"
"170404","บ้านหม้อ","1704","พรหมบุรี","17","สิงห์บุรี",4055,0,"บ้านหม้อ","170404"
"170406","หัวป่า","1704","พรหมบุรี","17","สิงห์บุรี",991,0,"หัวป่า","170406"
"170605","ชีน้ำร้าย","1706","อินทร์บุรี","17","สิงห์บุรี",2571,0,"ชีน้ำร้าย","170605"
"180106","หาดท่าเสา","1801","เมืองชัยนาท","18","ชัยนาท",3319,0,"หาดท่าเสา","180106"
"180108","เสือโฮก","1801","เมืองชัยนาท","18","ชัยนาท",6026,0,"เสือโฮก","180108"
"180406","บางหลวง","1804","สรรพยา","18","ชัยนาท",3789,0,"บางหลวง","180406"
"330706","โพธิ์ศรี","3307","ปรางค์กู่","33","ศรีสะเกษ",3571,0,"โพธิ์ศรี","330706"
"330909","หนองอึ่ง","3309","ราษีไศล","33","ศรีสะเกษ",6924,0,"หนองอึ่ง","330909"
"331301","โนนค้อ","3313","โนนคูณ","33","ศรีสะเกษ",5303,0,"โนนค้อ","331301"
"332102","เสียว","3321","โพธิ์ศรีสุวรรณ","33","ศรีสะเกษ",2793,0,"เสียว","332102"
"332201","กุง","3322","ศิลาลาด","33","ศรีสะเกษ",4680,0,"กุง","332201"
"300704","ทุ่งอรุณ","3007","โชคชัย","30","นครราชสีมา",6174,0,"ทุ่งอรุณ","300704"
"300805","ตะเคียน","3008","ด่านขุนทด","30","นครราชสีมา",6359,0,"ตะเคียน","300805"
"301015","ดอนหวาย","3010","โนนสูง","30","นครราชสีมา",3023,0,"ดอนหวาย","301015"
"301410","งิ้ว","3014","ปักธงชัย","30","นครราชสีมา",5529,0,"งิ้ว","301410"
"301417","ธงชัยเหนือ","3014","ปักธงชัย","30","นครราชสีมา",7140,0,"ธงชัยเหนือ","301417"
"301502","สัมฤทธิ์","3015","พิมาย","30","นครราชสีมา",6778,0,"สัมฤทธิ์","301502"
"301503","โบสถ์","3015","พิมาย","30","นครราชสีมา",12639,0,"โบสถ์","301503"
"302004","ลาดบัวขาว","3020","สีคิ้ว","30","นครราชสีมา",10355,0,"ลาดบัวขาว","302004"
"302405","ดอนยาวใหญ่","3024","โนนแดง","30","นครราชสีมา",2458,0,"ดอนยาวใหญ่","302405"
"302504","อุดมทรัพย์","3025","วังน้ำเขียว","30","นครราชสีมา",7867,0,"อุดมทรัพย์","302504"
"303101","สีดา","3031","สีดา","30","นครราชสีมา",2855,0,"สีดา","303101"
"310127","กระสัง","3101","เมืองบุรีรัมย์","31","บุรีรัมย์",5560,0,"กระสัง","310127"
"310207","หนองขมาร","3102","คูเมือง","31","บุรีรัมย์",4460,0,"หนองขมาร","310207"
"310303","สองชั้น","3103","กระสัง","31","บุรีรัมย์",8762,0,"สองชั้น","310303"
"310408","หนองกง","3104","นางรอง","31","บุรีรัมย์",4454,0,"หนองกง","310408"
"310505","โคกสว่าง","3105","หนองกี่","31","บุรีรัมย์",4220,0,"โคกสว่าง","310505"
"311003","แสลงพัน","3110","ลำปลายมาศ","31","บุรีรัมย์",3538,0,"แสลงพัน","311003"
"311201","ปะคำ","3112","ปะคำ","31","บุรีรัมย์",4478,0,"ปะคำ","311201"
"311404","หนองชัยศรี","3114","หนองหงส์","31","บุรีรัมย์",4786,0,"หนองชัยศรี","311404"
"320104","นาดี","3201","เมืองสุรินทร์","32","สุรินทร์",7842,0,"นาดี","320104"
"320106","สลักได","3201","เมืองสุรินทร์","32","สุรินทร์",6682,0,"สลักได","320106"
"320116","เทนมีย์","3201","เมืองสุรินทร์","32","สุรินทร์",7492,0,"เทนมีย์","320116"
"320506","ตาเบา","3205","ปราสาท","32","สุรินทร์",5844,0,"ตาเบา","320506"
"320507","หนองใหญ่","3205","ปราสาท","32","สุรินทร์",6136,0,"หนองใหญ่","320507"
"320518","ประทัดบุ","3205","ปราสาท","32","สุรินทร์",3884,0,"ประทัดบุ","320518"
"320604","คูตัน","3206","กาบเชิง","32","สุรินทร์",3626,0,"คูตัน","320604"
"320706","หนองบัวบาน","3207","รัตนบุรี","32","สุรินทร์",4866,0,"หนองบัวบาน","320706"
"320807","หนองอียอ","3208","สนม","32","สุรินทร์",2637,0,"หนองอียอ","320807"
"320904","ยาง","3209","ศีขรภูมิ","32","สุรินทร์",5362,0,"ยาง","320904"
"320914","ตรมไพร","3209","ศีขรภูมิ","32","สุรินทร์",5291,0,"ตรมไพร","320914"
"321002","ขอนแตก","3210","สังขะ","32","สุรินทร์",5937,0,"ขอนแตก","321002"
"321017","เทพรักษา","3210","สังขะ","32","สุรินทร์",5267,0,"เทพรักษา","321017"
"321601","เขวาสินรินทร์","3216","เขวาสินรินทร์","32","สุรินทร์",6815,0,"เขวาสินรินทร์","321601"
"330408","รุง","3304","กันทรลักษ์","33","ศรีสะเกษ",4840,0,"รุง","330408"
"330503","ใจดี","3305","ขุขันธ์","33","ศรีสะเกษ",4945,0,"ใจดี","330503"
"330601","ไพรบึง","3306","ไพรบึง","33","ศรีสะเกษ",9314,0,"ไพรบึง","330601"
"341122","บ้านแดง","3411","ตระการพืชผล","34","อุบลราชธานี",1992,0,"บ้านแดง","341122"
"341502","ธาตุ","3415","วารินชำราบ","34","อุบลราชธานี",4226,0,"ธาตุ","341502"
"341905","ทรายมูล","3419","พิบูลมังสาหาร","34","อุบลราชธานี",3930,0,"ทรายมูล","341905"
"342503","โนนก่อ","3425","สิรินธร","34","อุบลราชธานี",7057,0,"โนนก่อ","342503"
"350103","ตาดทอง","3501","เมืองยโสธร","35","ยโสธร",7103,0,"ตาดทอง","350103"
"350201","ทรายมูล","3502","ทรายมูล","35","ยโสธร",8245,0,"ทรายมูล","350201"
"350202","ดู่ลาด","3502","ทรายมูล","35","ยโสธร",2538,0,"ดู่ลาด","350202"
"350303","กำแมด","3503","กุดชุม","35","ยโสธร",7604,0,"กำแมด","350303"
"350406","นาคำ","3504","คำเขื่อนแก้ว","35","ยโสธร",1763,0,"นาคำ","350406"
"350407","ดงแคนใหญ่","3504","คำเขื่อนแก้ว","35","ยโสธร",4460,0,"ดงแคนใหญ่","350407"
"350502","กระจาย","3505","ป่าติ้ว","35","ยโสธร",5220,0,"กระจาย","350502"
"350812","โคกสำราญ","3508","เลิงนกทา","35","ยโสธร",8305,0,"โคกสำราญ","350812"
"360303","ช่องสามหมอ","3603","คอนสวรรค์","36","ชัยภูมิ",3095,0,"ช่องสามหมอ","360303"
"360801","หนองบัวระเหว","3608","หนองบัวระเหว","36","ชัยภูมิ",3958,0,"หนองบัวระเหว","360801"
"360805","โสกปลาดุก","3608","หนองบัวระเหว","36","ชัยภูมิ",3128,0,"โสกปลาดุก","360805"
"361210","หนองไผ่","3612","แก้งคร้อ","36","ชัยภูมิ",7889,0,"หนองไผ่","361210"
"361303","โนนคูณ","3613","คอนสาร","36","ชัยภูมิ",6157,0,"โนนคูณ","361303"
"361603","ตะโกทอง","3616","ซับใหญ่","36","ชัยภูมิ",2679,0,"ตะโกทอง","361603"
"370505","หนองไฮ","3705","เสนางคนิคม","37","อำนาจเจริญ",4037,0,"หนองไฮ","370505"
"380201","ศรีชมภู","3802","พรเจริญ","38","บึงกาฬ",3122,0,"ศรีชมภู","380201"
"380401","เซกา","3804","เซกา","38","บึงกาฬ",10985,0,"เซกา","380401"
"380503","นากั้ง","3805","ปากคาด","38","บึงกาฬ",2996,0,"นากั้ง","380503"
"380603","ดงบัง","3806","บึงโขงหลง","38","บึงกาฬ",4913,0,"ดงบัง","380603"
"390113","นาคำไฮ","3901","เมืองหนองบัวลำภู","39","หนองบัวลำภู",5997,0,"นาคำไฮ","390113"
"390304","กุดดู่","3903","โนนสัง","39","หนองบัวลำภู",7065,0,"กุดดู่","390304"
"390501","นาสี","3905","สุวรรณคูหา","39","หนองบัวลำภู",5401,0,"นาสี","390501"
"400102","สำราญ","4001","เมืองขอนแก่น","40","ขอนแก่น",7024,0,"สำราญ","400102"
"400103","โคกสี","4001","เมืองขอนแก่น","40","ขอนแก่น",5817,0,"โคกสี","400103"
"400191","ศูนย์แพทย์มิตรภาพ (ทน.ขอนแก่น)","4001","เมืองขอนแก่น","40","ขอนแก่น",3556,0,"ศูนย์แพทย์มิตรภาพ (ทน.ขอนแก่น)","400191"
"400401","หนองเรือ","4004","หนองเรือ","40","ขอนแก่น",8106,0,"หนองเรือ","400401"
"400404","ยางคำ","4004","หนองเรือ","40","ขอนแก่น",5216,0,"ยางคำ","400404"
"400505","ขัวเรียง","4005","ชุมแพ","40","ขอนแก่น",5652,0,"ขัวเรียง","400505"
"400604","วังเพิ่ม","4006","สีชมพู","40","ขอนแก่น",4942,0,"วังเพิ่ม","400604"
"400610","ภูห่าน","4006","สีชมพู","40","ขอนแก่น",3053,0,"ภูห่าน","400610"
"400709","ทรายมูล","4007","น้ำพอง","40","ขอนแก่น",5988,0,"ทรายมูล","400709"
"400953","เทศบาลเมือง กระนวน","4009","กระนวน","40","ขอนแก่น",4688,1,"กระนวน",""
"401251","เทศบาลเมือง เมืองพล","4012","พล","40","ขอนแก่น",5068,1,"เมืองพล","401201"
"401511","วังหิน","4015","หนองสองห้อง","40","ขอนแก่น",3718,0,"วังหิน","401511"
"401613","สงเปือย","4016","ภูเวียง","40","ขอนแก่น",4291,0,"สงเปือย","401613"
"401701","กุดเค้า","4017","มัญจาคีรี","40","ขอนแก่น",4798,0,"กุดเค้า","401701"
"401903","นางิ้ว","4019","เขาสวนกวาง","40","ขอนแก่น",4280,0,"นางิ้ว","401903"
"402104","คูคำ","4021","ซำสูง","40","ขอนแก่น",3643,0,"คูคำ","402104"
"402204","นาแพง","4022","โคกโพธิ์ไชย","40","ขอนแก่น",2837,0,"นาแพง","402204"
"402302","บ้านโคก","4023","หนองนาคำ","40","ขอนแก่น",3447,0,"บ้านโคก","402302"
"402505","โนนแดง","4025","โนนศิลา","40","ขอนแก่น",2668,0,"โนนแดง","402505"
"410451","เทศบาลตำบล กุมภวาปี","4104","กุมภวาปี","41","อุดรธานี",3933,1,"กุมภวาปี","410415"
"410703","นาชุมแสง","4107","ทุ่งฝน","41","อุดรธานี",4684,0,"นาชุมแสง","410703"
"340302","ห้วยยาง","3403","โขงเจียม","34","อุบลราชธานี",4958,0,"ห้วยยาง","340302"
"340415","ยางขี้นก","3404","เขื่องใน","34","อุบลราชธานี",4092,0,"ยางขี้นก","340415"
"340503","ขามป้อม","3405","เขมราฐ","34","อุบลราชธานี",5439,0,"ขามป้อม","340503"
"341109","นาสะไม","3411","ตระการพืชผล","34","อุบลราชธานี",3554,0,"นาสะไม","341109"
"341110","โนนกุง","3411","ตระการพืชผล","34","อุบลราชธานี",4264,0,"โนนกุง","341110"
"471203","คำสะอาด","4712","สว่างแดนดิน","47","สกลนคร",8602,0,"คำสะอาด","471203"
"471401","เต่างอย","4714","เต่างอย","47","สกลนคร",4514,0,"เต่างอย","471401"
"480110","ท่าค้อ","4801","เมืองนครพนม","48","นครพนม",6024,0,"ท่าค้อ","480110"
"411105","อ้อมกอ","4111","บ้านดุง","41","อุดรธานี",5675,0,"อ้อมกอ","411105"
"411801","นางัว","4118","น้ำโสม","41","อุดรธานี",7160,0,"นางัว","411801"
