tumbol_ID,tumbol_name,amphur_name,province_name,LAT,LONG,d_from_BKK,distance_KBV,distance_HDY,distance_NST,distance_BFV,distance_KKC,distance_SNO,distance_LOE,distance_UTP,distance_HHQ,distance_NNT,distance_HKT,distance_URT,distance_UBP,distance_USM,distance_UNN,distance_CJM,distance_PRH,distance_THS,distance_NAW,distance_ROI,distance_CNX,distance_CEI,distance_MAQ,distance_LPT,distance_UTH,distance_PSH,distance_TST,distance_HGN,distance_KOP,poverty_rate_accessibility,poverty_rate_education,poverty_rate_health,poverty_rate_income,poverty_rate_living
580302,เวียงเหนือ,ปาย,แม่ฮ่องสอน,19.512,98.497,674.64,1270.05,1413.62,1229.92,693.81,565.78,646.74,410.84,805.48,780.14,252.7,1267.88,1155.76,825.49,1120.45,1062.94,1005.49,233.09,288.75,1486.24,674.12,95.79,153.1,312.48,173.87,510.55,357.08,1340.1,59.53,689.86,0,27.1236471,5.870777304,16.36602165,8.888160052
580304,แม่ฮี้,ปาย,แม่ฮ่องสอน,19.3,98.525,651.39,1246.38,1389.87,1206.17,675.86,549.79,635.32,395.79,782.32,756.46,243.37,1244.36,1132.05,810.06,1096.7,1039.34,981.77,216.02,266.87,1462.67,658.99,74.65,159.65,288.88,153.9,497.66,335.7,1316.36,57.72,679.72,0.126796281,8.495350803,10.0591716,20.07607777,6.804733728
580306,เมืองแปง,ปาย,แม่ฮ่องสอน,19.216,98.313,650.33,1238.17,1384.17,1200.04,686.75,563.27,653.05,410.57,781.61,752.27,263.22,1234.81,1124.3,823.96,1091.19,1030.45,974.36,229.24,271.39,1459.28,673.33,84.33,183.72,280.59,163.53,514.31,341.16,1309.32,36.74,698.38,0,12.8836425,23.77740304,7.993254637,34.23271501
580401,บ้านกาศ,แม่สะเรียง,แม่ฮ่องสอน,18.259,97.88,573.69,1135.93,1288.48,1103.45,663.78,557.14,671.23,417.06,704.9,663.41,310.37,1129.37,1023.43,815.77,996.64,926.88,874.76,241.67,234.57,1370.47,669.8,127.59,282.37,186.88,171.5,528.49,302.7,1210,116.37,722.3,0,8.096425603,5.852036575,25.58603491,7.248545303
580403,แม่คง,แม่สะเรียง,แม่ฮ่องสอน,18.237,97.638,584.67,1136.55,1291.9,1106.65,684.93,580.38,696.1,441.63,715.46,670.26,335.93,1128.31,1024.81,838.4,1000.78,927.02,876.9,267.09,256.24,1376.41,693.08,151.8,303.34,195.85,197.1,553.3,323.35,1211.93,123.59,747.42,0,33.13310149,6.323110971,18.52671514,48.08725893
580404,แม่เหาะ,แม่สะเรียง,แม่ฮ่องสอน,18.12,98.074,550.23,1118.53,1269.07,1084.23,638.33,532.61,648.64,393.96,681.57,642.08,293.86,1113.24,1005.51,790.87,976.83,909.92,856.36,220.86,209.21,1349.45,645.3,118.47,278.67,165.35,152.02,505.79,277.12,1191.62,131.81,700.26,0,22.94973545,1.322751323,14.4510582,15.52579365
580405,แม่ยวม,แม่สะเรียง,แม่ฮ่องสอน,18.063,97.808,558.78,1115.13,1268.92,1083.77,659.98,557.22,675.65,420.62,689.68,645.66,322.66,1107.95,1002.92,814.52,977.41,905.88,854.57,249.12,231.92,1352.24,669.92,145.07,302.83,170.28,180.7,532.76,298.27,1189.74,138.85,727.67,0,6.859350027,4.115610016,17.83431007,17.87426745
580408,ป่าแป๋,แม่สะเรียง,แม่ฮ่องสอน,18.268,98.072,564.84,1134.94,1285.23,1100.43,646.77,538.52,651.39,397.47,696.26,657.77,290.3,1129.7,1021.88,797.57,992.92,926.36,872.68,221.49,217.52,1365.21,651.14,109.33,266.96,181.17,151.22,508.71,286.38,1207.94,115.39,702.29,0,9.184388876,1.028277635,11.07735452,46.27249357
580503,ท่าผาปุ้ม,แม่ลาน้อย,แม่ฮ่องสอน,18.315,97.991,573.47,1140.93,1292.08,1107.2,656.79,548.39,660.71,406.97,704.84,665.43,297.7,1135.16,1028.09,807.51,999.94,932.16,879.08,230.4,227.55,1372.77,660.98,114.32,269.52,188.68,159.82,518.07,296.38,1214.35,109.72,711.43,0,17.23280862,0.082850041,13.25600663,3.935376968
580505,ห้วยห้อม,แม่ลาน้อย,แม่ฮ่องสอน,18.37,98.102,573.47,1145.96,1295.71,1110.99,649.95,539.79,650.27,397.05,704.94,667.6,285.11,1140.97,1032.79,799.35,1003.3,937.49,883.48,219.34,221.04,1375.1,652.29,101.11,256.79,191.28,148.41,507.77,290.48,1218.73,104.45,700.63,0,39.80733375,8.949658173,31.3238036,10.56556868
580506,แม่นาจาง,แม่ลาน้อย,แม่ฮ่องสอน,18.529,98.093,589.71,1163.65,1313.23,1128.54,660.22,547.64,654.7,402.73,721.21,684.76,283.66,1158.66,1050.47,807.75,1020.77,955.19,901.13,223.01,232.25,1392.28,659.91,95.52,245.67,208.68,151.6,512.57,302.2,1236.37,86.81,704.23,0,48.35680751,19.84635083,39.00981647,24.75458813
580507,สันติคีรี,แม่ลาน้อย,แม่ฮ่องสอน,18.508,97.992,592.41,1162.28,1313.07,1128.23,667.93,556.45,664.64,412.28,723.86,685.76,294.5,1156.61,1049.37,816.35,1020.82,953.55,900.3,233.05,239.37,1393.2,668.82,106.39,255.34,209.15,161.69,522.4,309.03,1235.56,88.27,714.37,0,35.96703829,0.872515754,11.53659719,0
580508,ขุนแม่ลาน้อย,แม่ลาน้อย,แม่ฮ่องสอน,18.586,98.161,592.3,1169.39,1318.08,1133.51,657.73,543.75,649.07,397.79,723.82,688.76,275.93,1164.87,1056.01,804.1,1025.47,961.12,906.5,217.33,230.68,1396.28,655.86,86.94,236.1,213.37,145.92,507.16,300.87,1241.69,81.95,698.24,0,60.99241902,0.895933839,7.512060648,0.137835975
580601,สบเมย,สบเมย,แม่ฮ่องสอน,17.898,97.872,539.6,1096.13,1249.52,1064.39,645.58,545.36,666.84,411.48,670.43,626.11,321.35,1089.3,983.79,801.62,957.95,886.98,835.32,243.74,218.98,1332.69,658,150.62,311.3,150.89,177.46,523.98,283.95,1170.53,156.45,719.57,0,20.59056679,24.11811336,4.003170828,28.29964328
580603,กองก๋อย,สบเมย,แม่ฮ่องสอน,18.015,98.16,535.64,1106.11,1255.81,1071.06,624.69,520.2,638.06,383.03,667,628.15,288.37,1101.39,992.88,778,963.44,897.73,843.55,212.23,195.83,1335.59,632.91,119.36,281.45,151.56,144.88,495.17,263.26,1178.79,144.39,690.13,0,38.13604713,31.52115694,1.740760578,39.76968399
580604,แม่สวด,สบเมย,แม่ฮ่องสอน,17.796,98.049,520.19,1082.9,1234.37,1049.42,623.75,524.23,647.12,391.7,651.23,608.92,307.51,1077.3,970.06,780.11,942.38,874.16,821.11,226.79,197.6,1315.98,636.83,145.15,307.75,132.5,162.71,504.33,262.17,1156.37,167.6,700.25,0,43.06348673,0.268726906,2.435337588,2.687269063
580606,แม่สามแลบ,สบเมย,แม่ฮ่องสอน,17.899,97.759,546.09,1097.64,1252.36,1067.14,656.34,556.88,678.75,423.38,676.67,630.63,332.7,1090.02,985.68,812.87,961.15,888.26,837.57,255.61,230.34,1336.71,669.5,159.85,319.41,157.01,189.07,535.89,294.83,1172.67,157.62,731.51,0,31.77956372,29.96555683,6.590126292,28.47301952
580701,สบป่อง,ปางมะผ้า,แม่ฮ่องสอน,19.453,98.169,680.39,1265.46,1412.72,1228.42,715.24,590.27,676.27,436.6,811.71,781.5,283.75,1261.26,1151.87,850.69,1119.85,1057.37,1002.15,256.28,301.6,1488.69,699.73,112.69,187.82,308.44,192.28,538.69,371.26,1337.23,26.4,720.44,0,7.098923629,10.04613019,1.665812404,1.870835469
580704,นาปู่ป้อม,ปางมะผ้า,แม่ฮ่องสอน,19.659,98.114,703.81,1288.72,1436.29,1251.95,734.58,607.93,690.07,453.41,835.09,805.12,295.95,1284.24,1175.22,867.94,1143.43,1080.53,1025.55,274.48,323.7,1512.3,716.69,132.97,187.92,331.91,212.47,553.74,393.09,1360.67,42.32,733.12,0,17.66960521,3.98620161,4.21617478,2.721349176
600103,เกรียงไกร,เมืองนครสวรรค์,นครสวรรค์,15.719,100.218,220.35,857.8,977.13,798.81,329.59,286.18,447.18,250.44,348.42,343.99,344.93,870.97,741.25,501.17,686.12,664.43,591.84,268.33,174.17,1035.91,382.79,364.62,472.02,209.53,293.86,330.75,118.5,915.26,463.93,506.58,0,6.119544592,1.778937381,8.372865275,1.423149905
600104,แควใหญ่,เมืองนครสวรรค์,นครสวรรค์,15.712,100.174,220.29,856.29,976.45,797.87,334.12,290.91,451.83,254.07,348.85,342.85,346.53,869.09,739.74,505.79,685.25,662.44,590.19,269.05,173.84,1035.93,387.56,363.67,472.47,205.95,293.44,335.08,119.62,914.15,462.23,511.24,0,1.349831271,1.743532058,13.27334083,24.57817773
600105,ตะเคียนเลื่อน,เมืองนครสวรรค์,นครสวรรค์,15.63,100.086,213.08,845.88,967.63,788.51,342.18,302.65,464.01,267.12,342.68,333.21,357.29,858.03,729.33,514.45,676.04,651.23,579.54,278.29,181.04,1028.58,398.12,369.1,481.06,203.31,300.23,348,129.86,904.46,465.6,523.41,0,2.957879792,0.402271652,5.6791292,0.236630383
600109,บางม่วง,เมืองนครสวรรค์,นครสวรรค์,15.755,100.11,226.19,860,981.43,802.46,341.64,296.13,456.45,255.01,355.28,347.21,343.16,872.15,743.45,513.06,689.95,665.33,593.68,264.33,167.78,1041.81,393.8,356.82,467.3,197.61,287.2,338.15,115.73,918.49,454.68,515.85,0,3.369692248,1.597195169,6.875730425,0.194779899
600111,บ้านแก่ง,เมืองนครสวรรค์,นครสวรรค์,15.788,100.057,230.91,862.83,985.3,806.03,347.85,300.62,460.45,256.19,360.39,350.64,340.77,874.45,746.29,519.07,693.6,667.52,596.35,260.84,163.2,1046.42,399.05,351.47,463.38,190.85,282.4,340.99,113.15,921.83,448.71,519.84,0,2.993655829,11.91514671,0.356859635,1.367961935
600113,วัดไทรย์,เมืองนครสวรรค์,นครสวรรค์,15.735,100.08,224.64,857.34,979.32,800.18,344.45,299.82,460.25,258.81,354.04,344.84,346,869.26,740.8,516.04,687.71,662.39,590.94,266.64,169.41,1040.19,397.24,357.85,469.37,196.12,288.68,342.06,118.46,916.08,455.05,519.65,0,2.31511254,0.225080386,1.270096463,0.257234727
600114,หนองกรด,เมืองนครสวรรค์,นครสวรรค์,15.724,99.997,225.42,854.92,978.45,798.84,353.05,308.7,468.98,265.77,355.5,343.38,349.17,866.11,738.4,524.78,686.53,659.09,588.32,268.3,169.39,1040.6,406.2,356.19,470.29,189.47,288.14,350.2,121.55,914.41,451.88,528.37,0,3.965024673,1.220673535,6.934464549,1.307246126
600115,หนองกระโดน,เมืองนครสวรรค์,นครสวรรค์,15.804,99.965,234.88,863.3,987.5,807.72,357.85,309.71,469.08,261.85,365.02,352.24,341.36,874.08,746.79,529.05,695.47,666.98,596.61,259.68,160.19,1049.98,408.67,346.67,461.32,181.62,278.78,348.48,113.91,923.14,442.42,528.45,0,3.279832519,0.898464759,3.890439637,1.718422889
600116,หนองปลิง,เมืองนครสวรรค์,นครสวรรค์,15.645,100.169,213.03,848.85,969.02,790.41,333.58,293.69,455.17,260.13,341.8,335.38,353.95,861.72,732.3,505.7,677.79,655.11,582.77,276.5,181.01,1028.68,389.08,370.47,479.87,209.61,300.55,339.75,127.09,906.68,468.44,514.57,0,4.049088771,1.315402704,1.734273956,0.823045267
600117,บึงเสนาท,เมืองนครสวรรค์,นครสวรรค์,15.734,100.14,223.31,858.16,979,800.21,338.1,293.69,454.31,254.6,352.17,345.05,344.81,870.61,741.61,509.64,687.64,663.88,591.94,266.61,170.69,1038.96,390.87,360.11,469.81,201.57,290.2,336.74,117.59,916.35,458.3,513.71,0,2.867801352,0.699463744,4.616460713,3.847050595
600203,บางมะฝ่อ,โกรกพระ,นครสวรรค์,15.594,100.081,209.29,841.84,963.64,784.5,342.24,304.43,466.05,270.52,339.01,329.18,361.31,854.01,725.29,514.71,672.03,647.22,575.51,282.3,184.91,1024.74,399.25,372.72,485.04,205.27,304.04,350.72,133.9,900.44,468.87,525.45,0,2.631578947,0.804093567,2.704678363,0.219298246
600204,บางประมุง,โกรกพระ,นครสวรรค์,15.662,99.997,218.74,848.09,971.57,791.94,352.08,310.65,471.49,270.8,348.95,336.48,355.87,859.38,731.56,524.21,679.63,652.39,581.51,275.18,176.25,1033.83,407.06,362.76,477.18,193.53,294.92,353.93,128.24,907.52,457.98,530.9,0,0.721420644,0.832408435,11.18201998,0.110987791
600205,นากลาง,โกรกพระ,นครสวรรค์,15.62,99.981,214.66,843.23,966.98,787.26,353.21,313.69,474.83,275.4,345.06,331.79,360.81,854.45,726.71,525.59,674.99,647.45,576.63,279.95,180.72,1029.57,409.41,366.71,481.81,195.02,299.22,357.93,133.18,902.78,461.34,534.23,0.269106566,0.968783638,2.798708288,7.373519914,1.399354144
600206,ศาลาแดง,โกรกพระ,นครสวรรค์,15.581,99.996,210.06,839.14,962.57,782.94,351.13,313.52,475,277.56,340.44,327.48,364.67,850.57,722.61,523.71,670.63,643.61,572.59,284.17,185.19,1025,408.46,371.33,486.18,198.99,303.77,359.03,137.03,898.52,465.93,534.41,0,0.91954023,0.689655172,4.781609195,0
600208,เนินศาลา,โกรกพระ,นครสวรรค์,15.54,99.96,206.71,834.12,958.21,778.36,354.53,318.64,480.33,283.53,337.4,322.88,369.98,845.28,717.6,527.32,666.13,638.27,567.5,288.99,189.38,1021.27,413,374.59,490.66,198.95,307.64,364.79,142.36,893.79,468.26,539.73,0,1.755218216,0.711574953,5.360531309,0.332068311
600303,พิกุล,ชุมแสง,นครสวรรค์,15.889,100.346,237.72,878.7,995.85,818.32,319.76,267.88,427.56,227.16,363.84,364.18,324.14,892.66,762.18,489.71,705.48,686.34,613.1,250.11,160.17,1052.46,367.26,352.51,454.43,212.53,279.68,308.86,99.67,935.19,455.1,486.95,0,0.457665904,0,2.517162471,0
600305,ท่าไม้,ชุมแสง,นครสวรรค์,15.915,100.253,241.51,879.91,998.85,820.74,330.1,276.87,435.92,231.55,368.74,366.02,322.82,893.02,763.36,499.95,708.01,686.44,613.95,246.66,154.2,1056.83,376.97,345.86,450.6,202.31,273.91,315.73,96.56,937.27,447.28,495.28,0,4.031232976,0,0.581078627,0
600306,บางเคียน,ชุมแสง,นครสวรรค์,15.806,100.176,230.58,866.66,986.9,808.33,335.68,287.81,447.83,246.06,358.91,353.29,336.21,879.3,750.1,506.63,695.7,672.6,600.5,258.6,163.7,1046.2,386.18,353.98,462.05,200.71,283.36,329.15,109.2,924.59,453.32,507.23,0,3.988035892,0,0.672981057,0
600308,พันลาน,ชุมแสง,นครสวรรค์,15.833,100.28,232.14,871.38,989.69,811.75,325.34,276.28,436.36,236.47,359.21,357.22,331.34,884.88,754.84,495.92,698.99,678.42,605.57,255.89,163.77,1047.37,374.82,355.38,459.93,209,283.47,318.18,105.64,928.4,456.54,495.76,0,0.776836158,0,0.459039548,0
600309,โคกหม้อ,ชุมแสง,นครสวรรค์,15.83,100.235,232.35,870.27,989.43,811.22,329.99,281.02,440.98,239.88,359.97,356.44,332.46,883.38,753.73,500.66,698.51,676.81,604.3,256.04,162.71,1047.8,379.64,353.83,459.85,204.91,282.44,322.4,106.08,927.7,454.29,500.38,0,3.001485884,0,0.29717682,0.14858841
600312,ทับกฤชใต้,ชุมแสง,นครสวรรค์,15.757,100.286,223.66,863.15,981.23,803.34,323.12,277.99,438.85,242.56,350.83,348.88,339.6,876.85,746.62,494.34,690.56,670.46,597.42,264.36,172.03,1038.92,375.06,363.42,468.41,213.63,291.75,322.36,114.09,920.03,464.06,498.25,0,3.71032633,0,2.101028163,0
600351,เทศบาลเมือง ชุมแสง,ชุมแสง,นครสวรรค์,15.757,100.286,223.66,863.15,981.23,803.34,323.12,277.99,438.85,242.56,350.83,348.88,339.6,876.85,746.62,494.34,690.56,670.46,597.42,264.36,172.03,1038.92,375.06,363.42,468.41,213.63,291.75,322.36,114.09,920.03,464.06,498.25,0,2.747650036,0,7.08604483,0
600402,หนองกลับ,หนองบัว,นครสวรรค์,15.924,100.614,241.33,887.89,1000.01,824.26,292.88,239.16,399.39,206.6,363.18,372.48,317.52,904.05,771.51,461.9,711.2,698.56,623.49,250.09,168.91,1052.49,338.39,361.85,454.51,237.26,286.49,282.96,101.99,941.98,468.23,458.8,0.084327189,6.228165281,1.734730755,11.39621732,5.842669558
600403,ธารทหาร,หนองบัว,นครสวรรค์,15.787,100.549,225.85,871.57,984.64,808.49,296.12,250.12,411.55,223.09,348.98,356.22,333.15,887.48,755.16,466.74,695.46,681.91,607,263.9,179.14,1038.23,346.72,372.11,468.45,237.01,297.81,297.57,114.44,926.05,476.61,470.95,0,4.98970016,1.945525292,6.752117189,3.021286336
600406,ห้วยถั่วเหนือ,หนองบัว,นครสวรรค์,15.855,100.504,233.35,878.05,992.13,815.65,302.45,252.54,413.15,219.68,357.16,362.83,325.99,893.43,761.6,472.46,702.65,687.63,613.17,255.71,170.24,1046.36,350.73,363.2,460.28,229.44,289.01,297,105.95,933.05,467.66,472.55,0,5.789680977,1.61480898,3.505317054,9.019298937
600408,ทุ่งทอง,หนองบัว,นครสวรรค์,15.937,100.713,243.53,891.51,1001.77,826.72,283.06,228.56,389.01,199.52,363.54,376.09,315.69,908.47,775.22,451.67,713.61,703.33,627.63,250.91,173.23,1052.72,327.73,365.81,454.99,246.62,289.68,273.54,104.85,944.72,473.42,448.42,0.07204611,5.187319885,1.548991354,4.160662824,7.168587896
600409,วังบ่อ,หนองบัว,นครสวรรค์,15.783,100.649,225.9,873.32,984.44,809,285.56,240.1,401.89,217.66,347.18,357.89,333.01,890.09,757,456.06,695.91,684.91,609.3,266.2,184.41,1036.48,336.14,377.43,470.6,246.88,302.35,289.37,118,926.87,483.12,461.28,0.21076122,4.549962807,6.08727994,8.8271758,6.955120258
600501,ท่างิ้ว,บรรพตพิสัย,นครสวรรค์,15.918,99.976,246.91,876.03,1000.1,820.39,359.1,305.72,463.82,252.26,376.74,364.92,328.8,886.72,759.52,529.35,708.12,679.6,609.32,246.95,147.71,1062.21,406.5,334.99,448.67,175.96,266.52,341.15,101.48,935.86,431.86,523.12,0.113895216,4.578587699,0.296127563,4.533029613,0.341685649
600504,อ่างทอง,บรรพตพิสัย,นครสวรรค์,15.871,99.942,242.71,870.39,995.06,815.16,361.62,310.38,468.93,258.48,372.86,359.69,334.79,880.86,753.9,532.32,702.96,673.7,603.64,252.47,152.54,1057.76,410.49,338.83,453.83,175.52,271.01,346.87,107.6,930.49,434.7,528.26,0,3.931421815,0.059119125,1.921371564,0
600506,บางแก้ว,บรรพตพิสัย,นครสวรรค์,15.982,99.872,256.56,881.78,1007.79,827.54,371.47,315.27,472.23,255.95,386.93,372.13,325,891.47,765.33,541.32,715.48,684.2,614.89,241.03,139.75,1071.31,417.21,324.81,441.45,162.77,257.63,347.61,99.09,942.56,420.28,531.44,0,2.166476625,0.285062714,0.541619156,0
600507,ตาขีด,บรรพตพิสัย,นครสวรรค์,16.017,99.917,259.1,886.19,1011.41,831.4,367.66,309.86,466.49,249.76,389.14,375.94,319.89,896.23,769.72,537.12,719.25,689,619.36,236.59,136.15,1074.21,412.25,322.56,437.57,165.13,254.56,341.56,93.53,946.61,419.18,525.68,0,3.534755134,0.552922591,3.317535545,0.967614534
600508,ตาสัง,บรรพตพิสัย,นครสวรรค์,15.993,99.967,255.25,884.18,1008.48,828.73,361.85,305.06,462.17,247.42,385,373.26,321,894.69,767.68,531.44,716.48,687.52,617.44,238.72,139.31,1070.59,407.02,326.79,440.31,171.1,258.15,338.04,93.94,944.15,424.12,521.4,0,5.648702595,6.067864271,4.431137725,21.47704591
600510,หนองกรด,บรรพตพิสัย,นครสวรรค์,15.997,100.095,252.95,886.41,1008.38,829.33,348.65,291.53,449,236.96,381.65,374.02,317.21,898.02,769.87,517.97,716.85,691.05,619.94,237.47,141.08,1068.59,393.33,331.05,440.35,183.14,260.65,325.77,89.58,945.26,430.65,508.26,0,3.654869304,2.613925515,1.781170483,1.364792968
600511,หนองตางู,บรรพตพิสัย,นครสวรรค์,16.13,100.054,268.28,900.47,1023.31,844.04,356.67,293.5,448.9,230.48,397.07,388.64,303.89,911.52,783.95,524.69,731.63,704.43,633.86,222.87,125.71,1083.91,397.35,315.68,425.37,173.18,245.24,322.86,76.48,959.79,415.74,508,0,3.432588916,0.165425972,6.947890819,0.082712986
600512,บึงปลาทู,บรรพตพิสัย,นครสวรรค์,16.073,100.065,261.83,894.35,1016.93,837.72,353.85,293.25,449.55,233.68,390.64,382.34,309.74,905.57,777.82,522.46,725.29,698.53,627.78,229.15,132.15,1077.47,396.26,322.01,431.76,176.71,251.68,324.64,82.19,953.52,421.76,508.73,0,3.510406959,6.865486176,4.007455732,10.34482759
600601,มหาโพธิ,เก้าเลี้ยว,นครสวรรค์,15.828,100.104,234.29,867.94,989.56,810.57,343.7,294.64,454.2,249.5,363.27,355.29,335.35,879.91,751.39,514.55,698.06,673.04,601.57,256.23,159.69,1049.92,393.62,348.97,459.16,192.82,279.15,334.37,107.83,926.55,447.32,513.57,0.200860832,1.951219512,0.229555237,12.94117647,5.824964132
600603,หนองเต่า,เก้าเลี้ยว,นครสวรรค์,15.884,100.146,239.65,874.75,995.65,816.9,340.53,288.79,447.86,241.9,368.11,361.74,328.33,886.99,758.2,510.84,704.33,680.18,608.47,249.93,154.53,1055.28,388.63,344.73,453.2,193.69,274.16,327.3,100.97,933.04,444.22,507.22,0,3.901216893,0.787401575,4.79599141,0.626342162
600604,เขาดิน,เก้าเลี้ยว,นครสวรรค์,15.839,100.039,236.86,868.19,991.04,811.67,350.76,301.09,460.32,253.48,366.38,356.25,335.68,879.57,751.66,521.6,699.28,672.57,601.64,255.27,157.3,1052.35,400.44,345.48,457.64,186.23,276.45,339.69,108.05,927.4,442.82,519.68,0,4.320531758,0.535450517,4.597488922,0.240029542
600702,ช่องแค,ตาคลี,นครสวรรค์,15.197,100.422,160.42,804.57,918.9,742.04,303.55,289.12,452.96,286.2,286.88,289.24,399.65,820.7,688.17,477.24,629.07,615.38,540.08,327.46,235.89,975.16,373.16,426.64,531.8,261.39,355.62,350.73,177.02,859.37,525.15,511.87,0.040008002,4.380876175,5.141028206,10.16203241,2.280456091
600703,จันเสน,ตาคลี,นครสวรรค์,15.103,100.439,149.89,794.7,908.46,731.75,302.09,292.84,456.7,294.54,276.28,279.3,409.9,811.2,678.32,475.77,618.76,606.1,530.44,338.03,246.45,964.55,374.5,437.05,542.39,269.6,366.17,356.83,187.59,849.17,535.17,515.43,0.089166295,4.636647347,3.031654035,19.05929559,0.780205082
600705,หัวหวาย,ตาคลี,นครสวรรค์,15.384,100.383,181.43,824.17,939.69,762.5,308.08,283.24,446.68,270.37,308.08,309.06,379.38,839.51,707.71,481.4,649.59,633.8,559.22,306.4,214.75,996.35,371.91,405.76,510.69,245.16,334.48,339.68,155.96,879.64,505.01,505.86,0.090648134,4.471974619,1.012237498,5.015863423,1.133101677
600706,หนองโพ,ตาคลี,นครสวรรค์,15.403,100.278,184.67,824.22,941.89,763.98,319.43,292.57,455.77,274.72,312.79,309.66,378.67,838.56,707.7,492.7,651.2,632.46,558.75,303.65,209.82,1000.2,382.42,399.76,507.55,234.95,329.48,346.86,153.45,880.73,497.62,515.01,0,4.370110602,2.104127327,5.570542217,8.052333423
600707,หนองหม้อ,ตาคลี,นครสวรรค์,15.194,100.325,160.99,802.26,918.59,741.04,313.96,298.38,462.18,291.66,289.03,287.26,401.07,817.49,685.78,487.66,628.18,611.78,537.23,327.09,233.6,976.45,383.24,423.31,531.13,253.73,353.24,358.49,176.76,858.02,520.43,521.15,0.190331176,5.481537876,4.56794823,0.114198706,1.827179292
600709,ลาดทิพรส,ตาคลี,นครสวรรค์,15.235,100.549,164.49,811.5,923.27,747.34,289.88,275.19,439.05,276.08,288.35,296.08,394.4,828.7,695.21,463.54,634.27,623.9,547.73,324.68,235.96,977.39,358.89,427.84,529.23,269.36,355.55,338.09,174.53,865.09,528.31,497.91,0,2.592889602,0.507885592,0,0.187115744
600751,เทศบาลเมือง ตาคลี,ตาคลี,นครสวรรค์,15.235,100.549,164.49,811.5,923.27,747.34,289.88,275.19,439.05,276.08,288.35,296.08,394.4,828.7,695.21,463.54,634.27,623.9,547.73,324.68,235.96,977.39,358.89,427.84,529.23,269.36,355.55,338.09,174.53,865.09,528.31,497.91,0,1.11840281,4.390424254,1.709954709,0.249560958
600801,ท่าตะโก,ท่าตะโก,นครสวรรค์,15.631,100.48,208.46,853.11,967.2,790.62,300.38,262.86,425.3,241.63,333,337.84,351.03,868.77,736.68,472.38,677.63,663.13,588.38,280.08,192.09,1022.02,356.4,384.56,484.61,238.62,311.47,314.05,129.89,908.01,486.97,484.65,0,3.504672897,4.724818276,11.60436137,12.61682243
600802,พนมรอก,ท่าตะโก,นครสวรรค์,15.704,100.442,216.66,860.31,975.28,798.42,305.66,263.91,425.71,237.19,341.7,345.19,343.33,875.47,743.84,477.14,685.47,669.62,595.3,271.55,183.05,1030.62,359.23,375.49,476.04,231.07,302.47,312.27,121.24,915.67,477.94,485.1,0.019496978,2.59309807,0.994345876,3.470462078,5.322674985
600803,หัวถนน,ท่าตะโก,นครสวรรค์,15.583,100.432,203.25,846.89,961.82,784.93,304.77,269.58,432.21,248.91,328.67,331.74,356.83,862.23,730.43,477.12,671.97,656.47,581.97,284.82,195.29,1017.46,362.35,387.34,489.27,236.97,314.87,321.4,134.44,902.17,488.74,491.54,0,3.752535497,1.588911427,5.358350237,0.946585531
600804,สายลำโพง,ท่าตะโก,นครสวรรค์,15.768,100.487,223.69,868.2,982.44,805.86,302.21,257.09,418.49,228.6,347.89,352.99,335.79,883.62,751.76,473.09,692.87,677.86,603.34,265.05,178.3,1037.01,353.55,371.08,469.61,232,297.4,304.15,115.03,923.24,474.64,477.89,0.071903649,2.966025526,0.719036491,2.732338666,0.449397807
600807,ทำนบ,ท่าตะโก,นครสวรรค์,15.603,100.518,205.34,850.86,964.13,787.83,295.92,260.21,422.93,242.06,329.25,335.5,353.8,866.91,734.46,468.09,674.81,661.45,586.36,283.68,196.49,1018.38,352.9,389.09,488.23,243.7,315.77,312.87,133.67,905.35,491.79,482.25,0.145243282,7.044299201,19.64415396,12.92665214,46.87726943
600809,พนมเศษ,ท่าตะโก,นครสวรรค์,15.731,100.34,220.25,861.29,978.29,800.75,316.93,273.32,434.59,241.24,346.76,346.66,341.63,875.51,744.77,488.3,687.9,669.3,595.79,267.59,176.53,1035.18,369.66,368.33,471.84,220.08,296.2,319.29,117.16,917.63,469.56,494,0,3.632887189,2.458344715,4.643540016,6.801420377
600902,สำโรงชัย,ไพศาลี,นครสวรรค์,15.524,100.633,197.06,844.82,955.61,780.17,282.61,252.37,415.74,243.44,318.79,329.41,361.85,862.06,728.54,455.22,667.08,657.18,581.1,294.21,209.44,1008.1,342.41,402.31,498.73,258.77,328.32,309.33,145.01,898.08,505.88,474.94,0.051453563,7.216362233,6.99768459,10.66375096,12.4260355
600904,ตะคร้อ,ไพศาลี,นครสวรรค์,15.476,100.71,192.52,841.44,950.54,775.71,273.86,247.26,410.9,244.4,312.54,326.19,366.94,859.47,725.27,446.71,662.59,655.01,578.31,300.95,217.77,1001.82,335.47,410.75,505.35,268.59,336.33,306.97,152.45,893.86,514.9,469.99,0.067888663,6.573885494,3.507580901,6.720977597,4.673002942
600905,โพธิ์ประสาท,ไพศาลี,นครสวรรค์,15.44,100.587,187.43,834.64,946.15,770.41,286.65,260.84,424.42,254,310.21,319.21,371.41,851.68,718.34,459.72,657.33,646.72,570.78,302.66,216.07,999.45,349.21,408.64,507.22,259.52,335.32,319.28,152.92,888.2,511.04,483.54,0,4.384694933,0.434332989,1.737331954,6.287487073
